,tconst,title,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes
15244,tt0814380,La nuit avant les exams 2,0,2007,102,Comedy,5.2,2261
15245,tt0814666,Bamako,0,2006,115,Drama,6.7,1369
15247,tt0814685,Frontières,0,2007,108,Horror,6.2,26689
15249,tt0814768,Le prix à payer,0,2007,95,Comedy,5.6,1065
15250,tt0815178,La vie devant ses yeux,0,2007,90,"Drama,Fantasy,Mystery",6.3,14250
15251,tt0815236,Trop belle!,0,2010,104,"Comedy,Romance",6.4,135705
15252,tt0815241,Religolo,0,2008,101,"Comedy,Documentary,War",7.6,58900
15253,tt0815244,Miss Campus,0,2007,108,"Comedy,Drama,Romance",6.2,48359
15254,tt0815245,Les Intrus,0,2009,87,"Drama,Fantasy,Horror",6.3,79634
15255,tt0816436,Black Water,0,2007,90,"Action,Adventure,Drama",5.8,14693
15256,tt0816442,La voleuse de livres,0,2013,131,"Drama,War",7.5,133599
15257,tt0816462,Conan,0,2011,113,"Action,Adventure,Fantasy",5.1,98359
15258,tt0816539,Jack Brooks: Tueur de monstres,0,2007,85,"Action,Comedy,Horror",5.9,6366
15259,tt0816556,Lake Mungo,0,2008,87,"Drama,Horror,Mystery",6.3,21878
15260,tt0816616,Poor Boy's Game,0,2007,104,Drama,6.3,1358
15261,tt0816692,Interstellar,0,2014,169,"Adventure,Drama,Sci-Fi",8.7,1712427
15262,tt0816711,World War Z,0,2013,116,"Action,Adventure,Horror",7.0,644595
15263,tt0817177,Un coeur à l'envers,0,2010,90,"Comedy,Drama,Romance",7.7,88527
15264,tt0817225,Secret Sunshine,0,2007,142,Drama,7.5,8119
15265,tt0817228,The Tattooist,0,2007,92,"Drama,Horror,Thriller",5.1,3149
15266,tt0817230,Valentine's Day,0,2010,125,"Comedy,Romance",5.7,118954
15267,tt0817538,"Drillbit Taylor, garde du corps",0,2008,110,"Action,Comedy,Crime",5.7,60069
15268,tt0818165,The Alphabet Killer,0,2008,98,"Crime,Mystery,Thriller",5.2,8367
15269,tt0819714,The Edge of Love,0,2008,110,"Biography,Drama,Romance",6.2,17572
15270,tt0819755,Babysitter Wanted,0,2008,93,"Horror,Thriller",5.4,7529
15271,tt0819765,Dog Bite Dog,0,2006,109,"Action,Crime,Drama",6.5,2494
15272,tt0819953,L'âge des ténèbres,0,2007,104,"Comedy,Drama,Fantasy",6.8,3078
15273,tt0820111,Meatball Machine,0,2005,90,"Action,Horror,Sci-Fi",5.7,2070
15274,tt0821442,Dirty carnival,0,2006,140,"Action,Crime,Drama",7.3,8605
15275,tt0821470,City of Violence,0,2006,92,Action,6.6,4498
15276,tt0821640,Hanté par ses ex,0,2009,115,"Comedy,Fantasy,Romance",5.8,89022
15277,tt0821642,Le soliste,0,2009,117,"Biography,Drama,Music",6.7,53273
15278,tt0822832,Marley & Moi,0,2008,111,"Comedy,Drama,Family",7.1,155764
15279,tt0822847,Priest,0,2011,87,"Action,Adventure,Fantasy",5.7,119090
15280,tt0822854,"Shooter, tireur d'élite",0,2007,124,"Action,Drama,Thriller",7.2,327993
15281,tt0822868,Dancing Girls,0,2008,90,"Drama,Musical",5.4,6266
15282,tt0823240,Les amours d'Astrée et de Céladon,0,2007,109,"Comedy,Drama,Romance",6.3,1569
15283,tt0824330,Les femmes de l'ombre,0,2008,148,"Drama,War",6.7,7479
15284,tt0824696,Un film sur les oeufs,0,2006,90,"Animation,Comedy,Family",6.5,1118
15285,tt0824747,The Exchange,0,2008,141,"Biography,Crime,Drama",7.8,251698
15287,tt0824758,"Tolstoï, le dernier automne",0,2009,112,"Biography,Drama,Romance",7.0,18522
15288,tt0825232,Sans plus attendre,0,2007,97,"Adventure,Comedy,Drama",7.4,242100
15289,tt0825236,Caramel,0,2007,95,"Comedy,Drama,Romance",7.1,13748
15290,tt0825239,Contre-enquête,0,2007,85,"Crime,Thriller",6.7,3354
15291,tt0825244,Dialogue avec mon jardinier,0,2007,109,"Comedy,Drama",7.1,3529
15292,tt0825248,L'ennemi intime,0,2007,111,"Drama,History,War",6.9,3324
15293,tt0826631,L'Exam,0,2006,120,"Comedy,Drama",6.5,9609
15294,tt0826711,Orsay,0,2007,115,"Drama,Family",6.5,4033
15298,tt0827503,Le saltimbanque,0,2006,122,"Comedy,Drama",7.5,32332
15299,tt0827517,Nouvelle donne,0,2006,105,Drama,7.3,11082
15300,tt0827713,J'ai toujours rêvé d'être un gangster,0,2007,113,"Comedy,Crime,Drama",7.1,2079
15301,tt0828103,Tente ta chance,0,2009,99,Comedy,4.4,1395
15302,tt0829150,Dracula Untold,0,2014,92,"Action,Drama,Fantasy",6.2,191437
15303,tt0829251,Les témoins du mal,0,2009,94,"Horror,Mystery",5.3,1340
15304,tt0829459,Un coeur invaincu,0,2007,108,"Biography,Drama,History",6.6,27541
15305,tt0829482,SuperGrave,0,2007,113,Comedy,7.6,559547
15306,tt0830515,Quantum of Solace,0,2008,106,"Action,Adventure,Thriller",6.6,439605
15307,tt0830558,The Girl Next Door,0,2007,91,"Crime,Drama,Thriller",6.5,25916
15308,tt0830570,I Can't Think Straight,0,2008,82,"Drama,Romance",6.5,8480
15309,tt0831387,Godzilla,0,2014,123,"Action,Adventure,Sci-Fi",6.4,405827
15310,tt0831884,Reservation Road,0,2007,102,"Crime,Drama,Thriller",6.6,23945
15311,tt0831887,The Spirit,0,2008,103,"Action,Crime,Fantasy",4.7,60992
15312,tt0831888,Amer béton,0,2006,111,"Action,Adventure,Animation",7.5,13476
15313,tt0832266,"Un jour, peut-être...",0,2008,112,"Comedy,Drama,Romance",7.2,163873
15314,tt0832903,Paysages manufacturés,0,2006,86,Documentary,7.2,2933
15315,tt0833557,Very Big Stress,0,2008,94,"Comedy,Drama,Sci-Fi",5.9,5925
15316,tt0834001,Underworld 3 : Le Soulèvement des Lycans,0,2009,92,"Action,Fantasy,Thriller",6.5,158150
15317,tt0834102,Ombres,0,2007,129,"Drama,Horror,Mystery",6.8,2049
15318,tt0834902,Confession of Pain,0,2006,110,"Crime,Drama,Thriller",6.5,2668
15319,tt0835787,Woman on the Beach,0,2006,127,"Comedy,Drama,Romance",6.8,1235
15320,tt0835802,Krystal,0,2017,90,"Comedy,Drama",5.5,1524
15321,tt0835834,Time to Die,0,2007,104,Drama,7.4,1091
15323,tt0836683,Les disparus,0,2007,120,Horror,6.0,1631
15324,tt0836700,Souvenirs du Valois,0,2008,103,"Drama,Family",7.2,7602
15327,tt0837106,"Arn, chevalier du temple",0,2007,139,"Action,Drama,Romance",6.6,22082
15328,tt0837156,Pee-wee's Big Holiday,0,2016,90,"Comedy,Family",6.1,7933
15329,tt0837562,Hôtel Transylvanie,0,2012,91,"Animation,Comedy,Family",7.1,247583
15330,tt0837563,Cimetière,0,2019,101,"Horror,Mystery,Thriller",5.7,90515
15332,tt0837796,House,0,2008,88,Horror,4.5,5889
15333,tt0837800,The Mark of Cain,0,2007,87,"Drama,War",6.4,1493
15335,tt0838221,À bord du Darjeeling Limited,0,2007,91,"Adventure,Comedy,Drama",7.2,195369
15336,tt0838232,La panthère rose 2,0,2009,92,"Action,Adventure,Comedy",5.6,44670
15337,tt0838233,Un millier d'années de bonnes prières,0,2007,83,Drama,6.7,1107
15338,tt0838247,After.Life,0,2009,104,"Drama,Mystery,Thriller",5.9,38383
15339,tt0838283,Frangins malgré eux,0,2008,98,Comedy,6.9,287669
15340,tt0839880,Lake Dead,0,2007,90,"Horror,Thriller",4.1,3699
15341,tt0840361,The Town,0,2010,125,"Crime,Drama,Thriller",7.5,380295
15342,tt0841044,2 Days in Paris,0,2007,96,"Comedy,Drama,Romance",6.8,31114
15344,tt0841109,Les mamies ne font pas dans la dentelle,0,2006,90,Comedy,7.0,1062
15345,tt0841150,Protégé,0,2007,106,"Crime,Drama,Thriller",7.2,5214
15346,tt0841175,Le ciel de Suely,0,2006,90,Drama,7.1,1788
15347,tt0841925,Lumière silencieuse,0,2007,145,"Drama,Romance",7.2,6474
15348,tt0841993,Appartement 1303,0,2007,94,Horror,4.7,1846
15349,tt0842926,Tout va bien! The Kids Are All Right,0,2010,106,"Comedy,Drama,Romance",7.1,129616
15350,tt0842929,Paranoid Park,0,2007,85,"Crime,Drama,Mystery",6.6,30383
15351,tt0843302,Rétribution,0,2006,104,"Horror,Mystery,Thriller",6.3,2833
15352,tt0844286,Une arnaque presque parfaite,0,2008,114,"Action,Adventure,Comedy",6.7,50497
15353,tt0844319,Kaïdan,0,2007,115,"Drama,Horror,Romance",6.2,1145
15354,tt0844457,Duel au Sommet,0,2008,126,"Adventure,Biography,Drama",7.4,15618
15355,tt0844471,Tempête de boulettes géantes,0,2009,90,"Adventure,Animation,Comedy",7.0,224516
15356,tt0844479,The Collector,0,2009,90,"Horror,Thriller",6.3,64026
15357,tt0844666,Blackout,0,2008,85,"Horror,Mystery,Thriller",5.0,3828
15358,tt0844671,American Campus,0,2008,94,Comedy,4.5,12369
15359,tt0844708,La dernière maison sur la gauche,0,2009,110,"Horror,Thriller",6.5,91134
15360,tt0844948,Varg Veum - Fleurs amères,0,2007,95,"Crime,Drama,Thriller",6.4,2256
15361,tt0844993,La vengeance du Petit Chaperon Rouge,0,2011,87,"Adventure,Animation,Comedy",4.7,12963
15362,tt0845046,Le fils de Rambow,0,2007,96,"Action,Adventure,Comedy",7.0,31704
15363,tt0845439,La fête du feu,0,2006,102,"Drama,Mystery,Romance",7.7,12030
15364,tt0846017,Triangle,0,2007,93,"Crime,Thriller",6.2,1770
15365,tt0846040,Mon frère est fils unique,0,2007,108,"Comedy,Crime,Drama",7.0,6561
15366,tt0846308,Kit Kittredge: journaliste en herbe,0,2008,101,"Comedy,Drama,Family",6.6,6007
15367,tt0847050,Demi-lune,0,2006,108,"Comedy,Drama,Music",7.2,2893
15368,tt0847167,The Girl in the Park,0,2007,110,Drama,6.3,3849
15371,tt0847520,Scar 3D,0,2007,90,"Crime,Horror,Thriller",4.1,2832
15372,tt0847880,Cargo 200,0,2007,89,"Crime,Drama,Thriller",7.1,9412
15373,tt0848228,Avengers,0,2012,143,"Action,Adventure,Sci-Fi",8.1,1346932
15374,tt0848281,Le deal,0,2008,100,"Comedy,Romance",5.6,3444
15375,tt0848537,Epic: La bataille du royaume secret,0,2013,102,"Action,Adventure,Animation",6.6,104222
15376,tt0848538,Shaolin Basket,0,2008,100,"Comedy,Sport",4.8,3466
15377,tt0848552,Mad Zombies,0,2007,83,"Action,Comedy,Horror",4.7,1823
15378,tt0848557,Chroniques des morts-vivants,0,2007,95,"Fantasy,Horror,Sci-Fi",5.6,47296
15380,tt0850253,Bataille à Seattle,0,2007,99,"Action,Drama,History",6.7,14689
15381,tt0851530,Jack l'éventreur: the Lodger,0,2009,95,"Crime,Mystery,Thriller",5.7,4932
15382,tt0851577,L'île,0,2006,112,Drama,7.8,11764
15383,tt0851578,Paprika,0,2006,90,"Animation,Drama,Fantasy",7.7,80047
15384,tt0852713,Super blonde,0,2008,97,"Comedy,Romance",5.5,83061
15385,tt0853096,La mort du président,0,2006,97,"Crime,Drama,Mystery",6.3,6968
15386,tt0854672,Le Mas des alouettes,0,2007,122,"Drama,History",6.6,2259
15387,tt0854678,Un taxi pour l'enfer,0,2007,106,"Crime,Documentary,History",7.5,15935
15388,tt0855729,Des temps et des vents,0,2006,111,Drama,7.3,4235
15389,tt0855805,Adieu Falkenberg,0,2006,91,Drama,6.4,2797
15390,tt0855824,I Don't Want to Sleep Alone,0,2006,115,"Drama,Romance",6.9,2247
15391,tt0855895,Nue propriété,0,2006,95,Drama,6.8,1744
15392,tt0856008,Les seigneurs de la mer,0,2006,89,Documentary,7.9,4936
15393,tt0856288,À l'intérieur,0,2007,82,Horror,6.7,40282
15394,tt0856778,The Club,0,2008,95,"Action,Crime,Drama",6.8,3559
15395,tt0857190,The Sweeney: Unité de choc,0,2012,112,"Action,Crime,Drama",6.1,19557
15396,tt0857191,The Visitor,0,2007,104,Drama,7.6,42954
15397,tt0857265,Le limier - Sleuth,0,2007,88,"Crime,Drama,Mystery",6.4,31598
15398,tt0857295,Timber Falls,0,2007,100,"Horror,Thriller",5.2,6110
15399,tt0857355,L'année où mes parents sont partis en vacances,0,2006,110,Drama,7.4,6306
15400,tt0857376,Gabriel,0,2007,114,"Action,Fantasy,Horror",5.5,13921
15401,tt0858433,Diamond dogs,0,2007,94,"Action,Adventure",4.1,1842
15402,tt0859163,La Momie : La Tombe de l'empereur dragon,0,2008,112,"Action,Fantasy,Horror",5.2,158321
15403,tt0859635,Super Troopers 2,0,2018,100,"Comedy,Crime,Mystery",6.0,26204
15404,tt0859760,Un voleur qui vole un voleur,0,2007,98,"Action,Adventure,Comedy",6.7,1901
15405,tt0859765,Still Life,0,2006,111,Drama,7.3,6651
15406,tt0860866,Far North,0,2007,89,"Crime,Drama,Romance",6.1,2964
15407,tt0860906,Evangelion: 2.0 You Can (Not) Advance,0,2009,112,"Action,Animation,Drama",7.9,20615
15409,tt0860907,Evangelion: 3.0,0,2012,96,"Action,Animation,Drama",6.9,14534
15410,tt0861689,Blindness,0,2008,121,"Drama,Mystery,Sci-Fi",6.6,72561
15411,tt0861739,Troupe d'élite,0,2007,115,"Action,Crime,Drama",8.0,102556
15412,tt0862467,Valhalla Rising : Le Guerrier des ténèbres,0,2009,93,"Action,Adventure,Drama",6.0,59397
15414,tt0862748,Rupan sansei,0,2014,133,"Action,Adventure,Comedy",5.5,1679
15415,tt0862846,Sunshine Cleaning,0,2008,91,"Comedy,Drama",6.8,71639
15416,tt0862856,Trick 'r Treat,0,2007,82,"Comedy,Horror",6.8,89921
15417,tt0862946,Mushishi,0,2006,131,"Drama,Fantasy",6.0,1112
15418,tt0864761,The Duchess,0,2008,110,"Biography,Drama,History",6.9,82207
15419,tt0864770,Le fils de l'épicier,0,2007,96,Drama,7.0,2468
15420,tt0864835,M. Peabody et Sherman: Les voyages dans le temps,0,2014,92,"Adventure,Animation,Comedy",6.8,68393
15421,tt0865554,The Informers,0,2008,98,"Crime,Drama,Thriller",4.9,16563
15422,tt0865556,Le Royaume Interdit,0,2008,104,"Action,Adventure,Fantasy",6.6,104963
15423,tt0865559,Vacances à la grecque,0,2009,98,"Comedy,Romance",5.9,19148
15424,tt0865560,Now & Later,0,2011,99,Drama,5.1,1796
15425,tt0866437,Lettre ouverte à Jane Austen,0,2007,106,"Comedy,Drama,Romance",6.8,27445
15426,tt0866439,Le témoin amoureux,0,2008,101,"Comedy,Romance",5.8,70999
15427,tt0869152,Evil Game,0,2007,99,"Horror,Mystery,Thriller",5.4,3369
15429,tt0869977,Naissance des pieuvres,0,2007,85,"Drama,Romance",6.7,11634
15431,tt0869994,Paris,0,2008,130,"Comedy,Drama,Romance",6.8,12329
15432,tt0870090,La cité des hommes,0,2007,106,"Crime,Drama",7.2,15613
15433,tt0870111,"Frost/Nixon, l'heure de vérité",0,2008,122,"Biography,Drama,History",7.7,107126
15434,tt0870154,Jungle Cruise,0,2021,127,"Action,Adventure,Comedy",6.6,173437
15435,tt0870204,Suffer Island,0,2008,99,"Crime,Drama,Thriller",5.8,8873
15436,tt0870211,Battle for Haditha,0,2007,97,"Drama,History,War",7.0,7378
15437,tt0870937,Jeu fatal,0,2009,88,"Horror,Thriller",4.2,3193
15438,tt0870958,Réunion sanglante,0,2006,93,"Horror,Mystery,Thriller",5.9,2412
15439,tt0870984,Antichrist,0,2009,108,"Drama,Horror,Thriller",6.5,124320
15440,tt0871426,Baby Mama,0,2008,99,"Comedy,Romance",6.0,44655
15441,tt0872230,Les Sept de Riverton,0,2010,107,"Horror,Mystery,Thriller",4.7,20416
15443,tt0873886,Red State,0,2011,88,"Action,Crime,Horror",6.1,64114
15444,tt0875034,Nine,0,2009,118,"Drama,Musical,Romance",5.8,43675
15445,tt0875113,99 f,0,2007,100,"Comedy,Drama",7.2,19618
15447,tt0875609,Pokémon 8: Lucario et le mystère de Mew,0,2005,103,"Action,Adventure,Animation",6.8,4584
15448,tt0876233,The Last Word,0,2008,90,"Drama,Romance",6.2,3146
15449,tt0876563,Ponyo sur la falaise,0,2008,101,"Adventure,Animation,Comedy",7.6,138568
15450,tt0878657,The Cellar Door,0,2007,86,"Horror,Thriller",4.1,1231
15451,tt0878674,Garage,0,2007,85,Drama,7.1,2972
15452,tt0878804,The Blind Side,0,2009,129,"Biography,Drama,Sport",7.6,320813
15453,tt0878835,La beauté du geste,0,2010,87,"Comedy,Drama",6.6,11300
15454,tt0879843,Katyn,0,2007,122,"Drama,History,War",7.0,16406
15455,tt0879870,"Mange, prie, aime",0,2010,133,"Biography,Drama,Romance",5.8,95482
15456,tt0880440,L'auberge rouge,0,2007,95,"Comedy,Crime",5.9,1300
15457,tt0880502,De l'autre côté,0,2007,122,Drama,7.8,31904
15458,tt0880570,Les Anges noirs,0,2009,89,"Crime,Drama",4.4,1384
15459,tt0880578,Intraçable,0,2008,101,"Crime,Mystery,Thriller",6.2,49559
15460,tt0880648,Shuttle,0,2008,107,"Crime,Drama,Mystery",5.6,5765
15461,tt0881200,Héros de guerre,0,2007,124,"Action,Biography,Drama",7.3,6928
15462,tt0881320,Sanctum,0,2011,108,"Action,Adventure,Drama",5.9,55293
15463,tt0881891,All About Steve,0,2009,99,"Comedy,Romance",4.8,41785
15464,tt0882742,Alice dans tous ses états,0,2007,91,"Adventure,Comedy,Drama",5.3,1204
15465,tt0882791,"Nana, le film",0,2006,130,"Drama,Music,Romance",6.0,1061
15466,tt0882977,Infiltré,0,2013,112,"Action,Drama,Thriller",6.4,87485
15467,tt0882978,Les 3 Royaumes - La Résurrection du Dragon,0,2008,102,"Action,Drama,History",6.1,6386
15468,tt0883995,13 jeux de mort,0,2006,114,"Comedy,Crime,Drama",6.7,5925
15469,tt0884224,"War, Inc.",0,2008,107,"Action,Comedy,Thriller",5.6,21969
15470,tt0884328,The Mist,0,2007,126,"Horror,Sci-Fi,Thriller",7.2,298396
15471,tt0884335,Avatar,0,2007,94,"Crime,Drama,Sci-Fi",5.4,2875
15473,tt0884732,Témoin à louer,0,2015,101,Comedy,6.6,74911
15474,tt0887732,Giorni e nuvole,0,2007,118,Drama,6.9,1611
15475,tt0887883,Burn After Reading,0,2008,96,"Comedy,Crime,Drama",7.0,326785
15476,tt0887912,Démineurs,0,2008,131,"Drama,Thriller,War",7.6,443067
15477,tt0887971,Hunted,0,2008,86,"Crime,Drama,Thriller",4.7,6863
15478,tt0889134,Finding Amanda,0,2008,96,"Comedy,Drama",5.5,3406
15479,tt0889139,Pourquoi les hommes n'écoutent jamais rien et les femmes ne savent pas lire les cartes routières,0,2007,103,"Comedy,Romance",5.3,1339
15480,tt0889573,Une famille très moderne,0,2010,101,"Comedy,Drama,Romance",6.1,103809
15481,tt0889583,Brüno,0,2009,81,Comedy,5.9,148101
15482,tt0889588,Les orphelins de Huang Shi,0,2008,125,"Drama,War",7.0,9598
15483,tt0889595,Dream Boy,0,2008,88,"Drama,Romance",6.2,4096
15484,tt0889652,Roman de gare,0,2007,103,Drama,7.1,2511
15485,tt0889665,Steak,0,2007,82,Comedy,5.9,2474
15486,tt0890870,Saw 4,0,2007,93,"Crime,Horror,Mystery",5.9,148430
15487,tt0890882,Un travail d'homme,0,2007,104,Drama,6.6,2170
15488,tt0890885,Saturno contro,0,2007,110,"Drama,Romance",6.7,4599
15489,tt0890886,Le Vol de la Madone noire,0,2007,88,"Action,Comedy,Drama",5.2,1014
15490,tt0891527,Lions et agneaux,0,2007,92,"Crime,Drama,Mystery",6.2,49586
15491,tt0892051,Evil Angel - L' Ange de Satan,0,2009,123,"Horror,Mystery,Thriller",5.3,1301
15492,tt0892255,Che - 1ère partie - L'Argentin,0,2008,134,"Biography,Drama,History",7.2,45905
15493,tt0892318,Lettres à Juliette,0,2010,105,"Adventure,Comedy,Drama",6.5,98687
15494,tt0892391,La famille suricate,0,2008,83,Documentary,7.3,1570
15495,tt0892767,Les cavaliers de l'Apocalypse,0,2009,90,"Crime,Mystery,Thriller",5.5,22440
15496,tt0892769,Dragons,0,2010,98,"Action,Adventure,Animation",8.1,715146
15497,tt0892782,Monstres contre Aliens,0,2009,94,"Action,Adventure,Animation",6.5,158311
15498,tt0892791,Shrek 4 : Il était une fin,0,2010,93,"Adventure,Animation,Comedy",6.3,198918
15499,tt0892899,Outpost,0,2008,90,"Action,Horror,Sci-Fi",5.8,17178
15500,tt0893346,Embrassez le marié !,0,2007,100,"Comedy,Romance",5.6,1618
15501,tt0893382,Shine a Light,0,2008,122,"Biography,Documentary,Music",7.1,11685
15502,tt0893401,Le braquage du siècle,0,2008,99,"Crime,Drama,Thriller",6.0,1956
15503,tt0893402,Dark World,0,2008,98,"Drama,Fantasy,Sci-Fi",6.1,17494
15504,tt0893507,L'internationale,0,2006,105,"Comedy,Drama,Music",7.2,7799
15505,tt0896529,Souvenirs du Caire,0,2009,90,"Drama,Romance",6.6,6541
15507,tt0896533,La malédiction de la sorcière,0,2008,100,"Horror,Thriller",4.6,1541
15509,tt0896534,Deadgirl,0,2008,101,Horror,5.6,19343
15510,tt0896798,Cleaner,0,2007,88,"Crime,Mystery,Thriller",6.1,39322
15511,tt0896872,Seule contre tous,0,2010,112,"Biography,Crime,Drama",7.1,33488
15512,tt0896927,Shiver - L'Enfant des Ténèbres,0,2008,95,"Horror,Thriller",6.0,3361
15514,tt0897347,Echo,0,2008,96,"Drama,Horror,Mystery",5.5,5730
15515,tt0898367,La Route,0,2009,111,"Adventure,Drama",7.2,235043
15516,tt0899106,Love Happens,0,2009,109,"Drama,Romance",5.6,32788
15518,tt0899128,Périmètre mortel,0,2008,96,"Horror,Mystery,Thriller",5.5,12550
15520,tt0900357,Boogeyman 2,0,2007,93,"Drama,Horror,Thriller",5.0,8372
15521,tt0900387,Suite française,0,2014,107,"Drama,Romance,Thriller",7.0,25830
15522,tt0901475,Souffle,0,2007,84,Drama,6.9,4839
15523,tt0901476,Meilleures Ennemies,0,2009,89,"Comedy,Romance",5.4,106273
15524,tt0901481,Eichmann,0,2007,96,"Biography,Drama,History",5.9,3287
15525,tt0901485,La fille coupée en deux,0,2007,115,"Drama,Thriller",6.2,3667
15526,tt0901487,"Le bon, la brute et le cinglé",0,2008,139,"Action,Adventure,Comedy",7.2,35435
15527,tt0901488,Filatures,0,2007,90,"Action,Crime,Thriller",6.7,1864
15528,tt0901507,L'Ascension d'un homme de main,0,2007,119,"Action,Biography,Crime",6.8,20509
15529,tt0902290,Enchère et en os,0,2008,85,"Comedy,Horror",6.0,10744
15530,tt0902952,Acolytes,0,2008,91,"Crime,Drama,Horror",5.5,2336
15531,tt0903624,Le Hobbit: Un Voyage Inattendu,0,2012,169,"Adventure,Fantasy",7.8,800535
15532,tt0903627,Julia,0,2008,144,"Crime,Drama,Thriller",7.0,6316
15533,tt0903657,"Love & Mercy, la véritable histoire de Brian Wilson des Beach Boys",0,2014,121,"Biography,Drama,Music",7.4,38854
15534,tt0904049,Exte,0,2007,108,"Comedy,Horror",6.3,3035
15535,tt0904127,Opération Varsovie,0,2007,96,Drama,5.0,1075
15536,tt0905372,The Thing,0,2011,103,"Horror,Mystery,Sci-Fi",6.2,129787
15537,tt0906108,Pourquoi je me suis marié ?,0,2007,113,"Comedy,Drama",5.8,13006
15538,tt0906326,Jeunes mariés,0,2007,94,"Comedy,Drama,Horror",6.1,2138
15539,tt0906665,Sukiyaki Western Django,0,2007,121,"Action,Western",6.1,15216
15540,tt0906734,The Broken,0,2008,93,"Drama,Horror,Thriller",5.4,10797
15541,tt0906778,Ingrid Jonker,0,2011,100,"Biography,Drama",6.1,2161
15542,tt0907119,Gloss,0,2007,118,"Comedy,Drama",5.5,1069
15543,tt0907657,Once,0,2007,86,"Drama,Music,Romance",7.8,115381
15544,tt0907680,Walk All Over Me,0,2007,99,"Crime,Drama,Thriller",5.6,2364
15545,tt0910554,Le petit guide du voyage dans le temps,0,2009,83,"Comedy,Sci-Fi",7.0,33888
15546,tt0910559,"Cherry Blossoms, un rêve japonais",0,2008,127,"Drama,Romance",7.6,5862
15547,tt0910847,Breakfast with Scot,0,2007,90,"Comedy,Drama,Music",6.7,3142
15548,tt0910860,Delta,0,2008,92,Drama,6.3,1662
15549,tt0910905,Dans la brume électrique,0,2009,117,"Crime,Drama,Mystery",6.1,18319
15550,tt0910936,Délire express,0,2008,111,"Action,Comedy,Crime",6.9,332734
15551,tt0910955,C'est dur d'être honnête,0,2007,102,"Comedy,Drama",7.4,1163
15552,tt0910970,WALL·E,0,2008,98,"Adventure,Animation,Family",8.4,1077216
15554,tt0912580,"Darfour, le diable arrive à cheval",0,2007,88,Documentary,7.7,1590
15555,tt0912593,"Irak, de la dictature au chaos",0,2007,102,"Documentary,War",8.2,8375
15556,tt0913354,Blindés,0,2009,88,"Action,Crime,Thriller",5.7,30656
15557,tt0913401,Kill Buljo: Ze Film,0,2007,93,"Action,Adventure,Comedy",5.6,3931
15558,tt0913413,The Marc Pease Experience,0,2009,84,"Comedy,Drama,Music",4.1,2244
15559,tt0913425,Étreintes brisées,0,2009,127,"Drama,Romance,Thriller",7.2,40535
15560,tt0913445,Young People Fucking,0,2007,87,"Comedy,Drama,Romance",6.2,19314
